CVE_PROD,NLISPRE,LMARGEN,LPRECPROD,LDCTO1P,LDCTO2P,LEXCDESD,LEXCHAST
GEL27,1,30.0,36.99,0.0,0.0,0.0,0.0
GEL28,1,25.0,55.3,0.0,0.0,0.0,0.0
GEL31,1,25.0,106.98,0.0,0.0,0.0,0.0
BRU85,1,20.0,12.7,0.0,0.0,0.0,0.0
JAYOR37,1,20.0,15.3,0.0,0.0,0.0,0.0
JAYOR40,1,25.0,31.88,0.0,0.0,0.0,0.0
JAYOR42,1,25.0,12.22,0.0,0.0,0.0,0.0
NOV66,1,30.0,44.29,0.0,0.0,0.0,0.0
ACO8,1,25.0,38.06,0.0,0.0,0.0,0.0
AVIVIA1,1,25.0,17.5,0.0,0.0,0.0,0.0
HORM2,1,25.0,19.9,0.0,0.0,0.0,0.0
HORM3,1,25.0,9.83,0.0,0.0,0.0,0.0
HORM12,1,20.0,54.59,0.0,0.0,0.0,0.0
AVIVIA18,1,25.0,98.33,0.0,0.0,0.0,0.0
AVIVIA6,1,25.0,8.13,0.0,0.0,0.0,0.0
AVIVIA7,1,22.0,26.84,0.0,0.0,0.0,0.0
MAV175,1,15.0,39.85,0.0,0.0,0.0,0.0
AVIVIA8,1,25.0,31.25,0.0,0.0,0.0,0.0
AVIVIA9,1,25.0,45.0,0.0,0.0,0.0,0.0
HISP1,1,29.5,27.84,0.0,0.0,0.0,0.0
AVIVIA22,1,25.0,22.5,0.0,0.0,0.0,0.0
HISP3,1,25.0,26.25,0.0,0.0,0.0,0.0
HISP4,1,25.0,26.25,0.0,0.0,0.0,0.0
HISP5,1,25.0,22.5,0.0,0.0,0.0,0.0
WIP9,1,25.0,354.59,0.0,0.0,0.0,0.0
WIP10,1,25.0,354.59,0.0,0.0,0.0,0.0
WIP11,1,23.0,155.09,0.0,0.0,0.0,0.0
WIP12,1,25.0,157.61,0.0,0.0,0.0,0.0
WIP13,1,20.0,101.33,0.0,0.0,0.0,0.0
WIP14,1,20.0,101.33,0.0,0.0,0.0,0.0
WIP15,1,20.0,101.33,0.0,0.0,0.0,0.0
WIP17,1,20.0,53.18,0.0,0.0,0.0,0.0
AVIVIA28,1,25.0,6.25,0.0,0.0,0.0,0.0
DEG45,1,25.0,25.14,0.0,0.0,0.0,0.0
BRU87,1,25.0,7.8,0.0,0.0,0.0,0.0
HORM14,1,25.0,19.61,0.0,0.0,0.0,0.0
AVIVIA51,1,25.0,12.5,0.0,0.0,0.0,0.0
VAR85,1,20.0,40.5,0.0,0.0,0.0,0.0
AVIVIA53,1,25.0,7.31,0.0,0.0,0.0,0.0
AVIVIA54,1,25.0,11.0,0.0,0.0,0.0,0.0
AVIVIA55,1,25.0,8.94,0.0,0.0,0.0,0.0
BIOM41,1,10.0,33.5,0.0,0.0,0.0,0.0
DKT31,1,20.0,9.22,0.0,0.0,0.0,0.0
DKT32,1,25.0,12.33,0.0,0.0,0.0,0.0
NOV68,1,25.0,118.75,0.0,0.0,0.0,0.0
ACO15,1,25.0,19.69,0.0,0.0,0.0,0.0
NAT70,1,25.0,14.63,0.0,0.0,0.0,0.0
VAR105,1,5.0,19.95,0.0,0.0,0.0,0.0
VAR106,1,25.0,37.24,0.0,0.0,0.0,0.0
COL81,1,25.0,32.5,0.0,0.0,0.0,0.0
AVIVIA68,1,10.0,12.1,0.0,0.0,0.0,0.0
AVIVIA70,1,30.0,15.6,0.0,0.0,0.0,0.0
FAR25,1,25.0,15.88,0.0,0.0,0.0,0.0
MED6,1,30.0,14.48,0.0,0.0,0.0,0.0
CMD51,1,20.0,47.42,0.0,0.0,0.0,0.0
AVIVIA71,1,30.0,117.0,0.0,0.0,0.0,0.0
COL83,1,25.0,48.75,0.0,0.0,0.0,0.0
MAV202,1,25.0,47.5,0.0,0.0,0.0,0.0
GEL34,1,25.0,58.69,0.0,0.0,0.0,0.0
QUIFA47,1,25.0,23.75,0.0,0.0,0.0,0.0
QUIFA48,1,20.0,15.0,0.0,0.0,0.0,0.0
QUIFA49,1,20.0,15.0,0.0,0.0,0.0,0.0
LAND8,1,25.0,21.26,0.0,0.0,0.0,0.0
LAND9,1,21.9,39.9,0.0,0.0,0.0,0.0
NAT72,1,5.0,9.92,0.0,0.0,0.0,0.0
COL87,1,20.0,34.8,0.0,0.0,0.0,0.0
COL88,1,25.0,5.0,0.0,0.0,0.0,0.0
COL89,1,25.0,21.68,0.0,0.0,0.0,0.0
SNA35,1,30.0,29.9,0.0,0.0,0.0,0.0
QUIFA51,1,30.0,42.29,0.0,0.0,0.0,0.0
AMS69,1,25.0,41.43,0.0,0.0,0.0,0.0
SNA36,1,15.0,12.65,0.0,0.0,0.0,0.0
VAR101,1,30.0,3.86,0.0,0.0,0.0,0.0
IQF25,1,30.0,6.5,0.0,0.0,0.0,0.0
ULTR57,1,25.0,43.75,0.0,0.0,0.0,0.0
AVIVIA72,1,25.0,12.5,0.0,0.0,0.0,0.0
FAR33,1,25.0,7.48,0.0,0.0,0.0,0.0
JAL57,1,20.0,78.98,0.0,0.0,0.0,0.0
JAL58,1,20.0,20.54,0.0,0.0,0.0,0.0
LIF45,1,24.5,25.9,0.0,0.0,0.0,0.0
VAR110,1,25.0,9.91,0.0,0.0,0.0,0.0
VAR111,1,25.0,6.79,0.0,0.0,0.0,0.0
VAR112,1,25.0,16.94,0.0,0.0,0.0,0.0
VAR113,1,25.0,17.19,0.0,0.0,0.0,0.0
VAR114,1,25.0,130.2,0.0,0.0,0.0,0.0
VAR115,1,25.0,193.5,0.0,0.0,0.0,0.0
VAR119,1,5.0,6.06,0.0,0.0,0.0,0.0
VAR120,1,25.0,15.38,0.0,0.0,0.0,0.0
SNA38,1,12.8,12.9,0.0,0.0,0.0,0.0
SNA39,1,20.0,28.8,0.0,0.0,0.0,0.0
SNA40,1,25.0,37.0,0.0,0.0,0.0,0.0
FAR35,1,25.0,33.75,0.0,0.0,0.0,0.0
MAV207,1,25.0,20.0,0.0,0.0,0.0,0.0
KENER3,1,5.0,14.81,0.0,0.0,0.0,0.0
KENER6,1,25.0,17.63,0.0,0.0,0.0,0.0
KENER12,1,25.0,21.25,0.0,0.0,0.0,0.0
KEN21,1,25.0,37.5,0.0,0.0,0.0,0.0
KENER14,1,25.0,37.5,0.0,0.0,0.0,0.0
KENER17,1,25.0,25.0,0.0,0.0,0.0,0.0
VAR121,1,25.0,17.23,0.0,0.0,0.0,0.0
VAR122,1,5.0,8.52,0.0,0.0,0.0,0.0
VAR123,1,25.0,15.32,0.0,0.0,0.0,0.0
VAR124,1,25.0,12.81,0.0,0.0,0.0,0.0
VAR125,1,10.0,2.2,0.0,0.0,0.0,0.0
VAR127,1,20.0,27.7,0.0,0.0,0.0,0.0
VAR128,1,20.0,34.56,0.0,0.0,0.0,0.0
VAR129,1,20.0,18.94,0.0,0.0,0.0,0.0
VAR131,1,25.0,125.0,0.0,0.0,0.0,0.0
VAR132,1,25.0,16.88,0.0,0.0,0.0,0.0
VAR133,1,25.0,16.88,0.0,0.0,0.0,0.0
VAR134,1,25.0,16.88,0.0,0.0,0.0,0.0
VAR135,1,1.0,10.3,0.0,0.0,0.0,0.0
VAR136,1,1.0,10.3,0.0,0.0,0.0,0.0
FAR36,1,25.0,6.73,0.0,0.0,0.0,0.0
BRU91,1,20.0,19.18,0.0,0.0,0.0,0.0
ULTR63,1,25.0,27.25,0.0,0.0,0.0,0.0
KENER19,1,30.0,12.56,0.0,0.0,0.0,0.0
ACO18,1,25.0,91.88,0.0,0.0,0.0,0.0
VAR137,1,25.0,61.25,0.0,0.0,0.0,0.0
VAR138,1,25.0,236.25,0.0,0.0,0.0,0.0
VAR139,1,25.0,62.5,0.0,0.0,0.0,0.0
FAR37,1,25.0,24.66,0.0,0.0,0.0,0.0
KENER20,1,25.0,11.25,0.0,0.0,0.0,0.0
MAV215,1,11.4,13.9,0.0,0.0,0.0,0.0
MAV216,1,25.0,62.5,0.0,0.0,0.0,0.0
BIOM44,1,25.0,8.25,0.0,0.0,0.0,0.0
IQF28,1,20.0,5.76,0.0,0.0,0.0,0.0
IQF29,1,25.0,4.8,0.0,0.0,0.0,0.0
IQFA29,1,5.0,8.97,0.0,0.0,0.0,0.0
FAR43,1,25.0,63.16,0.0,0.0,0.0,0.0
ULTR65,1,25.0,23.48,0.0,0.0,0.0,0.0
VAR142,1,20.0,40.93,0.0,0.0,0.0,0.0
DKT33,1,25.0,89.75,0.0,0.0,0.0,0.0
NAT44,1,5.0,75.6,0.0,0.0,0.0,0.0
LAND14,1,25.0,10.78,0.0,0.0,0.0,0.0
AMB12,1,25.0,166.56,0.0,0.0,0.0,0.0
AMB13,1,25.0,166.56,0.0,0.0,0.0,0.0
ULTR68,1,25.0,12.5,0.0,0.0,0.0,0.0
MEG1,1,25.0,11.0,0.0,0.0,0.0,0.0
MEG2,1,25.0,9.29,0.0,0.0,0.0,0.0
MEG3,1,25.0,28.88,0.0,0.0,0.0,0.0
MEG5,1,20.0,54.0,0.0,0.0,0.0,0.0
CMD55,1,20.0,25.66,0.0,0.0,0.0,0.0
ACO19,1,20.0,54.0,0.0,0.0,0.0,0.0
VAR143,1,25.0,37.3,0.0,0.0,0.0,0.0
YPN25,1,25.0,19.52,0.0,0.0,0.0,0.0
YPN26,1,25.0,19.52,0.0,0.0,0.0,0.0
DAN14,1,25.0,11.15,0.0,0.0,0.0,0.0
LAND15,1,25.0,84.0,0.0,0.0,0.0,0.0
BRU92,1,25.0,61.25,0.0,0.0,0.0,0.0
VAR144,1,25.0,59.06,0.0,0.0,0.0,0.0
MAV234,1,25.0,4.38,0.0,0.0,0.0,0.0
ULTR73,1,25.0,5.63,0.0,0.0,0.0,0.0
HORM19,1,10.0,5.92,0.0,0.0,0.0,0.0
AMB14,1,25.0,166.56,0.0,0.0,0.0,0.0
AMB15,1,25.0,148.39,0.0,0.0,0.0,0.0
AMB16,1,25.0,148.39,0.0,0.0,0.0,0.0
VAR146,1,20.0,34.2,0.0,0.0,0.0,0.0
VAR147,1,25.0,34.11,0.0,0.0,0.0,0.0
NAT54,1,25.0,31.25,0.0,0.0,0.0,0.0
JAYOR47,1,25.0,1250.0,0.0,0.0,0.0,0.0
QUIFA53,1,25.0,13.13,0.0,0.0,0.0,0.0
VAR148,1,25.0,9.63,0.0,0.0,0.0,0.0
VAR55,1,25.0,14.38,0.0,0.0,0.0,0.0
VAR152,1,30.0,21.06,0.0,0.0,0.0,0.0
VAR154,1,30.0,4.94,0.0,0.0,0.0,0.0
NAT8,1,25.0,37.13,0.0,0.0,0.0,0.0
VAR156,1,10.0,7.7,0.0,0.0,0.0,0.0
VAR157,1,25.0,14.38,0.0,0.0,0.0,0.0
VAR158,1,25.0,14.38,0.0,0.0,0.0,0.0
JAL60,1,20.0,20.25,0.0,0.0,0.0,0.0
VAR159,1,10.0,7.7,0.0,0.0,0.0,0.0
VAR161,1,10.0,7.7,0.0,0.0,0.0,0.0
VAR162,1,25.0,125.0,0.0,0.0,0.0,0.0
VAR163,1,10.0,7.7,0.0,0.0,0.0,0.0
VAR166,1,26.4,5.8,0.0,0.0,0.0,0.0
VAR167,1,30.0,3.49,0.0,0.0,0.0,0.0
VAR168,1,30.0,57.1,0.0,0.0,0.0,0.0
HISP6,1,25.0,70.8,0.0,0.0,0.0,0.0
ULTR77,1,20.0,86.48,0.0,0.0,0.0,0.0
NOV77,1,20.0,17.64,0.0,0.0,0.0,0.0
MED7,1,25.0,15.63,0.0,0.0,0.0,0.0
CMD59,1,20.0,52.03,0.0,0.0,0.0,0.0
ULTR82,1,25.0,1.25,0.0,0.0,0.0,0.0
JAL61,1,25.0,28.99,0.0,0.0,0.0,0.0
JAL62,1,25.0,9.07,0.0,0.0,0.0,0.0
JAYOR53,1,30.0,624.0,0.0,0.0,0.0,0.0
MED9,1,20.0,25.2,0.0,0.0,0.0,0.0
MAV240,1,25.0,36.23,0.0,0.0,0.0,0.0
DEG49,1,25.0,154.09,0.0,0.0,0.0,0.0
HISP7,1,25.0,23.38,0.0,0.0,0.0,0.0
BIOM55,1,30.0,8.58,0.0,0.0,0.0,0.0
FAR55,1,14.5,31.49,0.0,0.0,0.0,0.0
VAR176,1,30.0,4.55,0.0,0.0,0.0,0.0
FAR56,1,25.0,32.65,0.0,0.0,0.0,0.0
KENER25,1,20.0,175.2,0.0,0.0,0.0,0.0
VAR178,1,10.0,44.0,0.0,0.0,0.0,0.0
COL100,1,20.0,12.01,0.0,0.0,0.0,0.0
COL102,1,20.0,21.01,0.0,0.0,0.0,0.0
MED10,1,10.0,8.66,0.0,0.0,0.0,0.0
RAAM40,1,25.0,166.88,0.0,0.0,0.0,0.0
DKT23,1,25.0,37.76,0.0,0.0,0.0,0.0
WIP29,1,30.0,39.0,0.0,0.0,0.0,0.0
MAV242,1,25.0,11.05,0.0,0.0,0.0,0.0
RAAM41,1,25.0,511.5,0.0,0.0,0.0,0.0
VAR185,1,20.0,42.24,0.0,0.0,0.0,0.0
VAR186,1,10.0,53.0,0.0,0.0,0.0,0.0
VAR189,1,30.0,84.5,0.0,0.0,0.0,0.0
KEN26,1,25.0,162.5,0.0,0.0,0.0,0.0
MVI81,1,25.0,1.25,0.0,0.0,0.0,0.0
BET5,1,20.0,97.07,0.0,0.0,0.0,0.0
BET6,1,20.0,116.73,0.0,0.0,0.0,0.0
BET7,1,20.0,42.85,0.0,0.0,0.0,0.0
BET8,1,20.0,51.54,0.0,0.0,0.0,0.0
BET9,1,20.0,56.43,0.0,0.0,0.0,0.0
BET10,1,20.0,62.36,0.0,0.0,0.0,0.0
VAR197,1,25.0,13.13,0.0,0.0,0.0,0.0
VAR198,1,25.0,44.0,0.0,0.0,0.0,0.0
KEN30,1,25.0,22.5,0.0,0.0,0.0,0.0
LAND16,1,25.0,50.03,0.0,0.0,0.0,0.0
ULTR87,1,15.0,287.5,0.0,0.0,0.0,0.0
JAYOR58,1,25.0,97.32,0.0,0.0,0.0,0.0
JAYOR59,1,25.0,97.32,0.0,0.0,0.0,0.0
COL9,2,23.0,69.85,0.0,0.0,0.0,0.0
COL23,2,23.0,31.56,0.0,0.0,0.0,0.0
COL53,2,23.0,35.67,0.0,0.0,0.0,0.0
COL54,2,23.0,24.65,0.0,0.0,0.0,0.0
COL55,2,23.0,14.76,0.0,0.0,0.0,0.0
COL58,2,23.0,24.54,0.0,0.0,0.0,0.0
COL60,2,23.0,51.66,0.0,0.0,0.0,0.0
COL70,2,23.0,39.63,0.0,0.0,0.0,0.0
LAND5,2,23.0,29.89,0.0,0.0,0.0,0.0
SNA4,2,23.0,23.99,20.0,0.0,0.0,0.0
SNA7,2,23.0,23.33,20.0,0.0,0.0,0.0
MAV195,2,23.0,81.18,0.0,0.0,0.0,0.0
SNA14,2,23.0,63.74,20.0,0.0,0.0,0.0
SNA15,2,23.0,109.19,0.0,0.0,0.0,0.0
SNA17,2,23.0,20.73,20.0,0.0,0.0,0.0
SNA20,2,23.0,128.79,0.0,0.0,0.0,0.0
SNA21,2,23.0,71.52,20.0,0.0,0.0,0.0
SNA23,2,23.0,31.91,20.0,0.0,0.0,0.0
SNA24,2,23.0,28.59,20.0,0.0,0.0,0.0
SER27,2,23.0,223.64,0.0,0.0,0.0,0.0
SNA28,2,23.0,1.23,20.0,0.0,0.0,0.0
SNA32,2,23.0,25.66,20.0,0.0,0.0,0.0
MAV36,2,23.0,42.21,0.0,0.0,0.0,0.0
MAV51,2,23.0,15.99,0.0,0.0,0.0,0.0
MAV61,2,23.0,9.14,0.0,0.0,0.0,0.0
MAV82,2,23.0,59.04,0.0,0.0,0.0,0.0
MAV105,2,23.0,10.46,0.0,0.0,0.0,0.0
MAV111,2,23.0,22.32,0.0,0.0,0.0,0.0
MAV113,2,23.0,7.9,0.0,0.0,0.0,0.0
OFE1,2,23.0,6.64,0.0,0.0,0.0,0.0
BRU1,2,23.0,12.0,0.0,0.0,0.0,0.0
BRU3,2,23.0,25.09,0.0,0.0,0.0,0.0
BRU11,2,23.0,9.84,0.0,0.0,0.0,0.0
BRU12,2,23.0,6.47,0.0,0.0,0.0,0.0
BRU13,2,23.0,8.61,0.0,0.0,0.0,0.0
BRU15,2,23.0,9.74,0.0,0.0,0.0,0.0
BRU16,2,23.0,11.33,0.0,0.0,0.0,0.0
BRU31,2,23.0,17.42,0.0,0.0,0.0,0.0
BRU42,2,23.0,17.36,0.0,0.0,0.0,0.0
BRU44,2,23.0,12.46,0.0,0.0,0.0,0.0
BRU46,2,23.0,38.32,0.0,0.0,0.0,0.0
BRU48,2,23.0,6.77,0.0,0.0,0.0,0.0
BRU53,2,23.0,16.16,0.0,0.0,0.0,0.0
BRU54,2,23.0,14.65,0.0,0.0,0.0,0.0
BRU58,2,23.0,10.48,0.0,0.0,0.0,0.0
BRU59,2,23.0,15.01,0.0,0.0,0.0,0.0
BRU79,2,23.0,6.86,0.0,0.0,0.0,0.0
NIP12,2,23.0,13.53,0.0,0.0,0.0,0.0
LIF8,2,23.0,13.34,20.0,0.0,0.0,0.0
LIF9,2,23.0,20.26,20.0,0.0,0.0,0.0
ULTR35,2,23.0,49.99,0.0,0.0,0.0,0.0
IQF1,2,23.0,6.89,0.0,0.0,0.0,0.0
IQF3,2,23.0,6.22,0.0,0.0,0.0,0.0
IQF4,2,23.0,12.3,0.0,0.0,0.0,0.0
IQF5,2,23.0,7.38,0.0,0.0,0.0,0.0
IQF6,2,23.0,14.21,0.0,0.0,0.0,0.0
IQF7,2,23.0,6.15,0.0,0.0,0.0,0.0
IQF8,2,23.0,12.3,0.0,0.0,0.0,0.0
ULTR16,2,23.0,8.61,0.0,0.0,0.0,0.0
IQF10,2,23.0,4.87,0.0,0.0,0.0,0.0
IQF11,2,23.0,3.9,0.0,0.0,0.0,0.0
IQF12,2,23.0,8.07,0.0,0.0,0.0,0.0
IQF13,2,23.0,75.69,0.0,0.0,0.0,0.0
IQF14,2,23.0,10.53,0.0,0.0,0.0,0.0
IQF15,2,23.0,4.31,0.0,0.0,0.0,0.0
IQF16,2,23.0,4.6,0.0,0.0,0.0,0.0
IQF18,2,23.0,10.33,0.0,0.0,0.0,0.0
IQF20,2,23.0,4.58,0.0,0.0,0.0,0.0
WERM2,2,23.0,7.38,0.0,0.0,0.0,0.0
IQF23,2,23.0,7.38,0.0,0.0,0.0,0.0
DEG6,2,23.0,13.92,0.0,0.0,0.0,0.0
DEG9,2,23.0,22.14,0.0,0.0,0.0,0.0
DEG19,2,23.0,29.78,0.0,0.0,0.0,0.0
DEG22,2,23.0,28.22,0.0,0.0,0.0,0.0
DEG27,2,23.0,12.08,0.0,0.0,0.0,0.0
DEG30,2,23.0,48.51,0.0,0.0,0.0,0.0
DEG31,2,23.0,15.44,0.0,0.0,0.0,0.0
DEG34,2,23.0,38.4,0.0,0.0,0.0,0.0
AVIVIA12,2,23.0,5.54,0.0,0.0,0.0,0.0
SON20,2,23.0,13.51,20.0,0.0,0.0,0.0
SON32,2,23.0,14.92,0.0,0.0,0.0,0.0
NOV48,2,23.0,6.78,0.0,0.0,0.0,0.0
NOV50,2,23.0,6.78,0.0,0.0,0.0,0.0
VAR1,2,23.0,14.67,0.0,0.0,0.0,0.0
VAR2,2,23.0,41.93,0.0,0.0,0.0,0.0
VAR3,2,23.0,35.26,0.0,0.0,0.0,0.0
VAR4,2,23.0,27.88,0.0,0.0,0.0,0.0
VAR8,2,23.0,24.18,0.0,0.0,0.0,0.0
VAR9,2,23.0,8.61,0.0,0.0,0.0,0.0
VAR10,2,23.0,7.38,0.0,0.0,0.0,0.0
VAR12,2,23.0,4.18,0.0,0.0,0.0,0.0
VAR16,2,23.0,29.52,0.0,0.0,0.0,0.0
VAR17,2,23.0,8.0,0.0,0.0,0.0,0.0
VAR19,2,23.0,38.98,0.0,0.0,0.0,0.0
VAR20,2,23.0,21.43,0.0,0.0,0.0,0.0
VAR21,2,23.0,10.02,0.0,0.0,0.0,0.0
VAR26,2,23.0,28.2,0.0,0.0,0.0,0.0
VAR27,2,23.0,6.77,0.0,0.0,0.0,0.0
VAR28,2,23.0,34.14,20.0,0.0,0.0,0.0
VAR32,2,23.0,125.51,0.0,0.0,0.0,0.0
MAV182,2,23.0,14.76,0.0,0.0,0.0,0.0
VAR35,2,23.0,11.07,0.0,0.0,0.0,0.0
VAR36,2,23.0,12.92,0.0,0.0,0.0,0.0
VAR48,2,23.0,29.32,0.0,0.0,0.0,0.0
MAV181,2,23.0,6.32,0.0,0.0,0.0,0.0
JAL10,2,23.0,54.33,0.0,0.0,0.0,0.0
JAL22,2,23.0,64.42,0.0,0.0,0.0,0.0
JAL26,2,23.0,10.74,0.0,0.0,0.0,0.0
JAL28,2,23.0,10.74,0.0,0.0,0.0,0.0
JAL35,2,23.0,23.99,0.0,0.0,0.0,0.0
JAL37,2,23.0,69.34,0.0,0.0,0.0,0.0
GEL1,2,23.0,65.97,0.0,0.0,0.0,0.0
GEL3,2,23.0,14.75,0.0,0.0,0.0,0.0
GEL5,2,23.0,17.03,0.0,0.0,0.0,0.0
NAT10,2,23.0,14.76,0.0,0.0,0.0,0.0
GEL8,2,23.0,46.96,20.0,0.0,0.0,0.0
GEL12,2,23.0,23.04,0.0,0.0,0.0,0.0
GEL14,2,23.0,50.64,0.0,0.0,0.0,0.0
URB3,2,23.0,35.18,0.0,0.0,0.0,0.0
ACO9,2,23.0,12.92,0.0,0.0,0.0,0.0
NOV70,2,23.0,46.74,0.0,0.0,0.0,0.0
VIC3,2,23.0,19.07,0.0,0.0,0.0,0.0
VIC5,2,23.0,90.44,20.0,0.0,0.0,0.0
AVIVIA11,2,23.0,5.54,0.0,0.0,0.0,0.0
NAT24,2,23.0,30.75,0.0,0.0,0.0,0.0
BRU88,2,23.0,16.97,0.0,0.0,0.0,0.0
NAT31,2,23.0,24.36,0.0,0.0,0.0,0.0
NAT36,2,23.0,14.94,0.0,0.0,0.0,0.0
RAM3,2,23.0,58.04,0.0,0.0,0.0,0.0
RAM5,2,23.0,78.23,0.0,0.0,0.0,0.0
MVI1,2,23.0,17.84,0.0,0.0,0.0,0.0
VAR102,2,23.0,116.24,0.0,0.0,0.0,0.0
MVI44,2,23.0,16.78,0.0,0.0,0.0,0.0
MVI46,2,23.0,21.53,0.0,0.0,0.0,0.0
TOC2,2,23.0,24.72,0.0,0.0,0.0,0.0
TOC3,2,23.0,23.9,0.0,0.0,0.0,0.0
TOC4,2,23.0,26.64,0.0,0.0,0.0,0.0
MAV191,2,23.0,22.32,0.0,0.0,0.0,0.0
FAR4,2,23.0,20.91,0.0,0.0,0.0,0.0
FAR5,2,23.0,33.12,0.0,0.0,0.0,0.0
FAR6,2,23.0,62.15,15.0,0.0,0.0,0.0
FAR7,2,23.0,22.57,0.0,0.0,0.0,0.0
FAR12,2,23.0,31.49,0.0,0.0,0.0,0.0
NAF1,2,23.0,36.9,0.0,0.0,0.0,0.0
NAF3,2,23.0,45.51,20.0,0.0,0.0,0.0
NAF4,2,23.0,14.21,0.0,0.0,0.0,0.0
NAF5,2,23.0,45.76,0.0,0.0,0.0,0.0
VAR13,2,23.0,5.99,0.0,0.0,0.0,0.0
NAF8,2,23.0,44.28,0.0,0.0,0.0,0.0
NAF10,2,23.0,49.2,0.0,0.0,0.0,0.0
TEC5,2,23.0,16.24,0.0,0.0,0.0,0.0
AVIVIA35,2,23.0,9.84,0.0,0.0,0.0,0.0
AVIVIA36,2,23.0,19.68,0.0,0.0,0.0,0.0
AVIVIA44,2,23.0,8.61,0.0,0.0,0.0,0.0
ALPH1,2,23.0,5.68,0.0,0.0,0.0,0.0
AVIVIA40,2,23.0,22.14,0.0,0.0,0.0,0.0
AVIVIA63,2,23.0,24.6,0.0,0.0,0.0,0.0
MIC4,2,23.0,61.5,0.0,0.0,0.0,0.0
KEN1,2,23.0,141.45,0.0,0.0,0.0,0.0
KEN3,2,23.0,141.45,0.0,0.0,0.0,0.0
KEN4,2,23.0,141.45,0.0,0.0,0.0,0.0
KEN5,2,23.0,11.19,0.0,0.0,0.0,0.0
AMS66,2,23.0,93.31,0.0,0.0,0.0,0.0
KEN8,2,23.0,157.44,0.0,0.0,0.0,0.0
KEN11,2,23.0,157.44,0.0,0.0,0.0,0.0
LOE10,2,23.0,23.27,0.0,0.0,0.0,0.0
LOE15,2,23.0,21.11,0.0,0.0,0.0,0.0
LOE17,2,23.0,46.28,0.0,0.0,0.0,0.0
LOE18,2,23.0,22.14,0.0,0.0,0.0,0.0
LOE23,2,23.0,12.92,0.0,0.0,0.0,0.0
LOE26,2,23.0,5.66,0.0,0.0,0.0,0.0
CON1,2,23.0,7.13,0.0,0.0,0.0,0.0
CON2,2,23.0,14.15,0.0,0.0,0.0,0.0
CON3,2,23.0,16.61,0.0,0.0,0.0,0.0
SRV2,2,0.0,1.05,20.0,0.0,0.0,0.0
SRV3,2,0.0,1.05,20.0,0.0,0.0,0.0
MAV121,2,23.0,13.04,0.0,0.0,0.0,0.0
CON5,2,23.0,37.64,0.0,0.0,0.0,0.0
CON12,2,23.0,16.61,0.0,0.0,0.0,0.0
CON13,2,23.0,17.22,0.0,0.0,0.0,0.0
CON14,2,23.0,31.37,0.0,0.0,0.0,0.0
CON15,2,23.0,19.07,0.0,0.0,0.0,0.0
CON16,2,23.0,15.38,0.0,0.0,0.0,0.0
CON18,2,23.0,4.92,0.0,0.0,0.0,0.0
CON19,2,23.0,7.38,0.0,0.0,0.0,0.0
CON20,2,23.0,12.3,0.0,0.0,0.0,0.0
BRU80,2,23.0,17.38,0.0,0.0,0.0,0.0
MAV124,2,23.0,47.33,0.0,0.0,0.0,0.0
CON22,2,23.0,27.68,0.0,0.0,0.0,0.0
IQF24,2,23.0,5.61,0.0,0.0,0.0,0.0
BRU89,2,23.0,7.4,0.0,0.0,0.0,0.0
NAT48,2,23.0,33.21,20.0,0.0,0.0,0.0
MIC5,2,23.0,29.52,0.0,0.0,0.0,0.0
LROY11,2,23.0,53.81,0.0,0.0,0.0,0.0
VAR31,2,23.0,35.84,0.0,0.0,0.0,0.0
LAND7,2,23.0,18.4,0.0,0.0,0.0,0.0
TOC5,2,23.0,30.49,0.0,0.0,0.0,0.0
MVI61,2,23.0,17.81,0.0,0.0,0.0,0.0
MVI62,2,23.0,15.09,0.0,0.0,0.0,0.0
CMD15,2,23.0,41.71,0.0,0.0,0.0,0.0
CMD19,2,23.0,54.27,0.0,0.0,0.0,0.0
CMD21,2,23.0,25.24,0.0,0.0,0.0,0.0
CMD26,2,23.0,27.49,0.0,0.0,0.0,0.0
CMD27,2,23.0,37.74,0.0,0.0,0.0,0.0
GEL18,2,23.0,49.15,0.0,0.0,0.0,0.0
VAR14,2,23.0,10.33,0.0,0.0,0.0,0.0
VAR52,2,23.0,95.94,0.0,0.0,0.0,0.0
VAR53,2,23.0,12.85,0.0,0.0,0.0,0.0
MVI66,2,23.0,8.49,20.0,0.0,0.0,0.0
URB7,2,23.0,26.57,0.0,0.0,0.0,0.0
CMD30,2,23.0,46.92,0.0,0.0,0.0,0.0
YPN11,2,23.0,49.92,0.0,0.0,0.0,0.0
YPN13,2,23.0,26.04,0.0,0.0,0.0,0.0
YPN17,2,23.0,47.03,0.0,0.0,0.0,0.0
CMD36,2,23.0,35.92,0.0,0.0,0.0,0.0
CMD37,2,23.0,28.54,0.0,0.0,0.0,0.0
AVIVIA16,2,23.0,18.45,0.0,0.0,0.0,0.0
LIF23,2,23.0,28.54,20.0,0.0,0.0,0.0
NAT56,2,23.0,33.21,20.0,0.0,0.0,0.0
LIF24,2,23.0,20.12,20.0,0.0,0.0,0.0
SON40,2,23.0,19.88,0.0,0.0,0.0,0.0
SON42,2,23.0,28.63,0.0,0.0,0.0,0.0
SON43,2,23.0,38.41,0.0,0.0,0.0,0.0
CON26,2,23.0,23.99,20.0,0.0,0.0,0.0
